,id,name,RA,Decl,V_mag,R_star,M_star,Priority,SpcType,comments,period,period_error,t0,t0_error,depth,duration,Rs_a,Mp,Rp,filler,public,tess,required_observations,done,t0_sg1,t0_error_sg1,period_sg1,period_error_sg1,duration_sg1,duration_error_sg1,Rp_sg1,comments_sg1,depth_sg1,plan_observations,rv_interested,master_disposition,observations,stellar_density,,,,,,
32,347,TOI01470.01,10.089125,61.213386111111,13.459,0,0,5,,Followed up with CARMENES Need a third transit First observation 200103 is BAD due to telescope failure. 200108 Rafa: VERY NOISY PHOTOMETRY. USELESS DATA OR REDO PHOTOMETRY? Third observation submitted to TFOP 2/9/2020 Report: A transit is detected on target in i and zs bands (with timing and depth consistent with TESS). The other bands (g and r) were more affected by systematics and the transit is not visible. The field is quite crowded but we can rule out deep EBs. Tc: 2459092.466122 ± 0.0006886 T14: 0.05466 ± 0.00156 days,2.527153,0,2458766.46875,0,0,0.0529226,0,0,0,0,1,1,3,Yes,2458766.468651,0.001024,2.527083,2.6E-5,0.05397158333,0.702,2.2,"Felipe and the MuSCAT2 team observed a full on 20200830 in gp,rp,ip,zs detected ~8 min early ~2 ppt transits in ip, zs, but no obvious transits in gp, ip. 100 of 285 neighbors are cleared. Rick Schwarz analyzed a full on 20200925 in 1m0 zs and detected an on-time 2.0 ppt transit in an uncontaminated 4.3 target aperture. Kiyoe Kawauchi and the MuSCAT team observed a full on 20200731 in gp, rp, zs and detected ~5 min late transits in all bands. rp is shallower than gp and zs, which are consistent with SPOC, but maybe rp diff is systematics driven? ChrisS analyzed a clouded full on 20201101 in gp. Inconclusive at the 2 ppt level. Since gp and zs are consistent, let's bump to VPC+. Rick Schwarz/LCO-HAL-2m0M analyzed defocused (4.0) near-fulls (cut short at 68.1% of planned) on 20221028 in gp-rp-ip-zs and detected 6 min (0.35σ) late ~ 2 ppt transits in uncontaminated 5.6"" to 5.8"" target apertures. (Rp/R*)²: 1.69 ppt (gp), 1.68 ppt (rp), 1.76 ppt (ip), 1.76 ppt (zs). The depth constraints are not strong due to a lack of post-transit baseline. No more observations needed, except for **full-only** multi-band extreme precision (<0.5 ppt/10 min) data in at least blue MuSCAT-like (U, u', B, g') *and* red (i', I, z, Y) filters to refine the check on chromaticity.""",1923,1,CARMENES(GTO),VPC+,3,,,,,,,
33,618,TOI01470.02,10.089125,61.213386111111,13.459,0,0,5,,"Followed up with CARMENES THIS IS NOT REALLY A TOI. it was found by CARMENES Rvs and discovered"" in the TESS light cuver by Esther Gonzalez. We are trying to confirm the planet from the ground. Transit should be on target, you can defocus for high precision if needed Observed on 22/10. Report: The observations were affected by clouds, the scatter in the light curves is too large to allow the detection of the transit.The observations are useless.""",18.0881629788,0,2458772.1731452,0,0,0.1152,0,0,0,0,1,1,3,No,,,,,,,,,,,,,2,,,,,,,
34,340,TOI01529.01,11.042791666667,59.464497222222,10.527,0,0,5,,"EPHEMERIS ERROR: 10 min Confirmed as false positive Confirm event on target with high precision (<~1.5ppt/min) and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.",0.82291,0,2458764.940308,0,0,0.0853333,0,0,0,0,1,1,1,Yes,2458764.94054,0.00115,0.8229,3.0E-5,0.08616666667,0.264,,"Some odd-even; The first TRES observation reveals a very unusual spectrum for a hot star. The lines are very sharp and the spectrum appears to be composite. The quick-look classification failed to get sensible stellar parameters. Allyson observed an ingress+75% on 20191213 in zp and ruled out the event on target and confirmed a 250 ppt PNEB in T6, the dT=4.7 neighbor 27 WSW (TIC 312259181). Allyson observed a full on 20200120 in ip and confirmed the return of the NEB in T6. FFI small apertures confirm that the event is in T6 and that it repeats, and the QLP report shows an obvious offset in this direction.""",2660,,,NEB,4,,,,,,,
35,127,LHS1140b,11.247083333333,-15.271666666667,14.18,0.186,0.186,2,M4.5,,24.73694,0.00025,2458399.9303,0.0054,0.5,0.083,101,0.0209,0.128,0,1,,1,No,,,,,,,,,,,,,0,28.905075731298,,,,,,
36,338,TOI01536.01,11.302416666667,56.070058333333,10.457,0,0,5,,"EPHEMERIS ERROR: 46 min Some depth-aperture correlation; Check field within 2.5' for NEBs using a red (rp, R, ip, I, z) filter. SG Possible NEB, move to priority 5",2.0139,0,2458765.06744,0,0,0.0849583,0,0,0,0,1,1,1,No,2458765.06744,0.00596,2.0139,0.00032,0.06920833333,0.403,7.4,"Some depth-aperture correlation; Karen: Almost certainly an offset to the SSE. The first TRES observation reveals a hot star with hopelessly rapid rotation that will prevent precise radial velocity measurements. Check field within 2.5' for NEBs using a red (rp, R, ip, I, z) filter.",690,,,PC,0,,,,,,,
37,68,M31N 2008-12a,11.37,41.902805555556,24,0,0,5,,"Pablo Rodriguez: Se espera que la nova recurrente M31N 2008-12a en la galaxia de Andrómeda tenga su próxima explosión este mes. El periodo de recurrencia es de aproximadamente un año y la erupción de 2016 tuvo lugar el 12 de diciembre. En el pico de la erupción esta nova alcanza V~18, siendo V~24 su magnitud en quietud. Es importante obtener algún punto fotométrico antes del máximo de brillo. Por lo tanto, les agradecería que si les sobra algo de tiempo en el IAC80, TCS o algún telescopio de SARA en el hemisferio norte, hicieran observaciones cada día, preferiblemente con el filtro SDSS g (o el V).",0,0,0,0,0,0,0,0,0,1,1,,1,Yes,,,,,,,,,,,,,6,,,,,,,
38,797,TOI03621.01,11.887875,21.938552777778,13.967,0,0,5,,EPHEMERIS ERROR: 15min TTF Comments: PC: found in faint-star QLP search,"Confirm event on target and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.""""",5.6902814,0,2458779.819452,0,0,0.0976667,0,0,0,0,1,1,1,No,2458779.819452,0.000547,5.691347,0.00058,0.09766666667,0.314,12.9,"[P=5.6902810] found in faint-star QLP search; Fabian Rodriguez Frustaglia/RFAC observed a nominal full on 20220909 in R and probably detected a 284 min (1.8σ) late 30 ppt ingress in a 6.3 aperture that is contaminated with a similar mag neighbor 3"" E. [P=5.691347] K. Barkaoui/ LCO-McD/HAL-0m4 analyzed a ingress and a full on 20221014 in ip and detected ~on-time ~36 ppt (blended depth) using ~6.5"" target aperture that contains a Gaia2 split (2 stars separated by 2.6"", dT~0.3"", rather than the 3 stars in the TIC). The robot defocused during the window, so the two close stars could not be separated. This pair is a Gaia2 split that was not matched in the TIC, so the source shown between the two Gaia stars is not real. Gaia finds a hint of variability on the western star, so that may be hinting at the true source. The true depth on the true source would be ~70 ppt, plus the event is V-shaped. [Depth = 70 ppt] No more SG1 observations needed.""",70000,,,EB,0,,,,,,
39,1322,TOI05304.01,12.07275,6.9182222222222,14.279,,,3,,,3.7079439,0,2459493.482802,0,,0.094125,,,,0,,1,1,No,2459493.482802,0.0043253,3.7077294,0.0001,0.094125,0.421,8.1,"[P=3.7079439] found in faint-star QLP search; Phil Evans/El Sauce 0.51m observed a full on 20220923 in Rc and detected a 29 minutes early (0.4σ) 7.4 ppt event using a 5.8 uncontaminated target aperture. The field was cleared. [P=3.7077294] The next observation should be a high precision (<1.0 ppt/10 min) full transit in a red (r', R, i', I, z) filter to check for the return of the transit at the revised ephemeris. High-precision (<1.0 ppt/10 min) multi-band or blue (U, u', B, g') filter observations preferred for a simultaneous check on chromaticity.""",7740,,,VPC,0,,,,,,,
40,729,TOI03671.01,12.407583333333,56.00155,13.559,0,0,5,,EPHEMERIS ERROR: 2h 7min TTF Comments: PC: found in faint-star QLP search,"Confirm event on target and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter."" Submitted to TFOP 29 Sep 2021 Report: We do not detect the transit event on target. We can rule out EBs with deep transits in the observed time.""",1.726988,0,2458814.77564,0,0,0.0502917,0,0,0,0,1,1,1,Yes,2458814.77564,0.003759,1.727594,0.000233,0.05029166667,0.306,14.9,"[P=1.7269880] found in faint-star QLP search; Felipe/MuSCAT2 observed a full (e-180/i+180; +/-1.3σ) on 20210921 in gp,rp,ip,zs and ruled out the 10 ppt event on target, and did not see any NEB off target over the window. Allyson Bieryla observed a full (e-160/i+140; ~+/-1.1σ) on 20210920 in KeplerCam ip and ruled out the 10ppt event on target. T2 is a possible on-time NEB. Pablo Lewin observed a full on 20211004 in MLO I and didn't see a clear 10 ppt event in T1/T2. FabianRF/RFAC observed a full (+/-1σ) on 20220817 in R and ruled out the ~10 ppt event on target using a 4.3 target aperture that is partially contaminated with a dT=3 neighbor 4"" NW, and did not see an obvious NEB in other stars. We'll get an ephemeris updated from s58, but for now let's check 2.5σ late. [P=1.727594] The next observation should be a focused high precision (<1.0 ppt/5 min) full transit in a red (r', R, i', I, z) filter to determine the source and timing of the event at the 2.5 late ephemeris.""",10170,,,PC,2,,,,,,
41,1392,TOI05318.01,12.518875,18.985772222222,12.24,,,3,,,4.9582969,0,2459494.800106,0,,0.213875,,,,0,,1,1,No,2459494.800107,0.001994,4.9582969,2.68E-5,0.213875,0.38,15.5,"found in faint-star QLP search; Allyson Bieryla/KeplerCam observed a full on 20220919 in ip and detected a 4 min (1σ) early 3.7 ppt event using an uncontaminated 3.4 target aperture. No more observations needed, except for a high precision (<1.0 ppt/10 min) full transit in a blue (U, u', B, g') filter to check chromaticity. High-precision (<1.0 ppt/10 min) multi-band observations preferred.""",3710,,,VPC,0,,,,,,,
42,1312,TOI03634.01,12.569583333333,27.568805555556,11.787,,,3,,,5.0859853,0,2458779.785242,0,,0.101542,,,,0,,1,1,No,2458779.785242,0.001265,5.085955,4.0E-5,0.1015416667,0.662,13.9,"[P=5.0859850] V-shaped; found in faint-star QLP search; The two TRES observations yield a velocity offset of 11.75 km/s that is in phase with the photometric ephemeris and is consistent with a brown dwarf companion of about 60 Jupiter masses. Giuseppe Marino observed a full on 20210913 in GAC R and detected an on-time ~6 ppt event in target aperture that is contaminated with T2 (T = 12.1 ΔT = 0.9 r = 0.4 SW). [uP=>0.00004] James Lowenthal observed a full on 20221109 in R and detected a 5 ppt event in the contamianted aperture. On hold awaiting validation or confirmation interest. No more SG1 observations needed at this time.""",6850,1,"TRES(11), Theron, orbit",VPC-,0,,,,,,,
43,690,TOI03980.01,12.841916666667,59.575861111111,12.549,0,0,5,,"EPHEMERIS ERROR: 7 min Submitted to TFOP 9 Sep 2021 Report: Tc: 2459456.7112122 ± 0.0012755 T14: 0.07288 ± 0.00287 days The transit was observed in g, i, and z_s bands (r-band was not available). We restricted the aperture size in the transit analysis for the 3 smallest aperture sizes to avoid contamination from the nearby stars ID 196 and ID 141. We detect a transit on target in a 3.04 arcsec aperture and ruled out stars ID 196 and ID 141 as causing the transit (see blend analysis plot). We have also uploaded a transit fit without restricting the aperture size (aperture size of 10.8 arcsec).",3.608899,0,2458976.727385,0,0,0.0701667,0,0,0,0,1,1,1,Yes,2458976.727385,0.001551,3.608899,3.9E-5,0.07016666667,0.144,11.5,"found in faint-star QLP search; The two TRES observations yield a velocity offset of 95 m/s that is in phase with the photometric ephemeris. Felipe/MuSCAT2 observed a near-full on 20210829 in gp,ip,zs and detected an ~on-time ~4 ppt ~achromatic event in an uncontaminated 3 target aperture. On hold awaiting validation or confirmation interest. No more SG1 observations needed at this time.""",4640,1,NEID-Yee (6),VPC+,1,,,,,,,
44,377,TOI01530.01,12.881416666667,55.710925,10.444,0,0,5,,"EPHEMERIS ERROR: 6 min Confirmed as NEB and reported to TFOP 28/2/2020 Confirm event on target with high precision (<~1.5ppt/min) and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.",0.50261,0,2458764.793579,0,0,0.0469583,0,0,0,0,1,1,1,Yes,2458764.79362,0.0013,0.50261,2.0E-5,0.04695833333,0.184,6.3,"Slight depth-aperture correlation; variable star; The two TRES observations yield a velocity offset of 1 km/s that is out of phase with the photometric ephemeris. Felipe and the MuSCAT2 team observed a full on 20200131 in gp,rp,ip,zs and detected a 150 ppm eclipse in the nearby star TIC 312469867 (star ID 23). SAFFIs confirm the deep repeating event at the location of this star. Retired as NEB.",1120,,,NEB,3,,,,,,,
45,1336,TOI05301.01,12.990791666667,13.078372222222,11.738,,,3,,,5.8588751,0,2459494.147012,0,,0.149208,,,,0,,1,1,No,2459494.147012,0.0017136,5.8588751,2.5E-5,0.1492083333,0.201,12.1,"found in faint-star QLP search; Confirm event on target with high precision (<~1.5ppt/min) and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter.",2690,1,"TRES(17, Schulte- orbit, paper in prep)",PC,0,,,,,,,
46,840,TOI01528.01,13.222041666667,60.891686111111,10.049,0,0,5,,"EPHEMERIS ERROR: 1h 7min TTF Comments: VPC. The next observation should be a high precision (<1.0 ppt/5 min) *full-only* transit in a blue (U, u', B, g') and/or very red (zp, zs, Y) filter to check for chromaticity.""""",9.93856,0,2458772.16702,0,0,0.163333,0,0,0,0,1,1,1,No,2458772.16702,0.00145,9.93856,0.00062,0.1633333333,0.454,,TARGET IS A SIMILAR MAG 0.5 PAIR IN GAIA DR3. No stellar information,"Carl Ziegler observed an egress+~85% on 20200113 in DSW rp and confirmed an ~on-time ~12 ppt V-shaped event in the 9.8"" target aperture, which is contaminated with 8 Gaia stars that are nominally too faint to be capable of causing the TESS detection. The first TRES observation reveals a hot star that is rotating much too rapidly to allow precise velocities. Confirm event on target and/or check field for NEBs within 2.5' using a red (rp, R, ip, I, z) filter. Allyson observed an ingress+~50% on 20191214 in zp and confirmed an on-time roughly 10 ppt V-shaped ingress on target. Pau Bosch and Sandra Matutano/OAA observed an ingress on 20211118 in Ic and detected a roughly 10 ppt ingress on target in a contaminated 4.1"" target aperture (target is similar magnitude 0.4"" pair in Gaia DR3 and AO/Speckle imaging). Retired as APC/VPC-/RR.""",7390,,,APC,0,,,,,,
47,371,TOI01531.01,13.597333333333,54.528008333333,9.107,0,0,5,,"EPHEMERIS ERROR: 3 min Submitted to TFOP 2/3/2020 Report: The transit is too shallow for us to detect, but we clear the field of possible blends.",0.51731,0,2458765.072021,0,0,0.0557917,0,0,0,0,1,1,1,Yes,2458765.07197,0.00075,0.51732,1.0E-5,0.05579166667,0.127,9.4,[P=0.51731] [Has a 0.6 dT=0.8 SSW neighbor] Low priority,V-shaped which could be due to grazing incidence,no stellar information,"Felipe and the MuSCAT2 team observed a full on 20200130 in gp,rp,ip,zs and cleared 10 of 16 stars within 2.5' that are bright enough to cause the TESS detection. SAFFIs suggest that the event occurs in the target or its 0.6"" neighbor. Adam Popowicz observed a full on 20200909 in R and likely detected a 30 min (3σ) late 1.8 ppt V-shaped transit in the T1/T2 pair. All neighbors are cleared except T2 (0.6"" SSW of T1) and T14 (not detected, but too far away). [P=0.51734] ChrisS analyzed a full on 20200908 in 1m0 zs and detected a ~15 min early (relative to adjusted ephem) ~2 ppt V-shaped transit in the T1/T2 pair. [P=0.51732] PereG observed a full (Tc -216/+86) on 20200930 in multi-band OAA V/Ic and possibly detected a 6.9σ early ~1.5ppt event in a 7.2"" contaminated aperture. TRES found no signficant RV at quadratures. Retired as APC.""",1880,,,APC,1,,,,
48,1436,TOI03603.01,13.719833333333,24.724075,14.015,,,2,,USP,1.2678347,0,2458787.719901,0,,0.0397083,,,,0,,1,1,No,,,,,,,,,,,,,0,,,,,,,
49,237,TOI00856.01,14.094875,-14.788327777778,11.187,0,0,5,,QLP S3 PC: hot Jupiter candidate,5.4014,0.00187,2458387.38778,0.003,0,0.0601,0,0,0,0,1,1,1,Yes,2458387.38778,0.003,5.4014,0.00187,0.06008333333,0.257,16.7,"hot Jupiter candidate; Felipe and the MuSCAT2 team observed a full on 20190831 in gp,rp,zs and would not have detected the event on target (and may have missed it due to the 3 hr uTc), but did confirm no NEBs in the brighter stars within 2.5' during the time that was observed. Pablo Lewin observed a near full on 20190821 in I. RMS=7 ppt inconclusive at 1.4 ppt level. TRES observations: The second TRES observation shows a weak secondary peak in the correlation function well separated to the red side. This is consistent with a blend in which a fainter short-period eclipsing binary is contaminating the spectrum of the target star. The source of the secondary hump and peak that swap sides between phase 0.24 and 0.77 would be the primary of the eclipsing binary. Retired as SB2.",1420,1,CHIRON-Davis,APC,1,,,,,,,
50,546,TOI01472.01,14.11425,48.637516666667,11.302,0,0,3,,EPHEMERIS ERROR: 1h 15min Confirmed on target. You can defocus.,6.363477,0,2458765.605835,0,0,0.106396,0,0,0,0,1,1,1,No,2458765.605845,0.001838,6.363422,0.000996,0.1063955417,0.269,4.3,"[P=6.364103] David Baker observed a full on 20191218 in I and detected an on-time ~4 ppt egress in the uncontaminated 8.7 target aperture, but the timing of the ingress is not clear. Ed Michaels observed a full on 20201012 in gp and detected a 52 min (0.6σ) early transit in an uncontaminated 4.3"" target aperture. [P=6.363477] KarenC and EricJ analyzed defocused fulls on 20210109 in MuSCAT3 gp,ip,rp,zs and detected ~on-time 2.1,2.0,2.3,2.1 ppt transits in uncontaminated 6.8"" target apertures. Skies were rough and guiding was bad due to the defocused images, so copious detrending was required to achieve a reasonable result. Eric's MCMC runs shows some formal deeper depth in gp, but could be due to detrending. [P=6.363422] No more observations needed at this time.""",2514,1,"HARPS-N-Nowak (35), HIRES-TKS(16, Howard)",VPC+,0,,,,,,,
51,855,TOI03646.01,14.672625,57.590063888889,14.164,0,0,5,,"Observed on 06/01. Report: We had to interrupt the observations due to weather conditions. We restricted the photometric aperture size in the analysis to avoid flux contamination from a nearby star. We detect an ingress on the target star (aperture size 6.96 arcsec), the transit seems to be flat-bottomed and mostly achromatic. A full transit observation with a longer baseline can confirm the achromaticy of the transit. Submitted to TFOP on 7/1/2021 Report: Felipe Murgas/MuSCAT2 observed a nominal ingress on 20220106 in gp,rp,ip,zs and detected an on-time 29.54, 27.48, 23.25, 24.62 ppt event using a 6.96 target aperture that is contaminated with 3 neighbors (NE T = 18.63, dT = 5.244, r = 6.79""","NE T = 19.82, dT = 6.44, r = 3.53""","SW T = 20.77, dT = 7.38, r = 3.61"") Aperture radius: 6.96"" Typical FWHM: NA Predicted Tc: 9586.4007 Measured Tc: 9586.3857162 ± 0.0002861 NEBcheck stars NOT cleared: NA obs. taken in 10/09/2022 Report: The observations were affected by high altitude clouds. We detect a transit event on target and with a central time according to the prediction. The end of night report says that the transit was affected by clouds but looking at the light curve (see screenshot), I'm more inclined to think the dome was rotating... the flux variations look too regular to me. I don't know how to confirm or refute this. If the dome was causing this we need to comunicate this to maintenance.""",2.179546,0,2458814.826544,0,0,0.108917,0,0,0,0,1,1,2,Yes,2458814.826544,0.001465,2.179546,0.000127,0.1089166667,0.121,20.6,"[P=2.1795880] found in faint-star QLP search; Aviad Panahi, Tsevi Mazeh, and Shay Zucker report from 86 Gaia data points (3 in-transit), a 31 ppt event on-target. Felipe Murgas/MuSCAT2 observed a ingress+70% on 20220106 in gp,rp,ip,zs and detected a 22 min (0.3σ) early 30, 27, 23, 24 ppt event using an uncontaminated 7 target aperture. [P=2.179546] Felipe Murgas/MuSCAT2 observed a defocused ingress on 20220909 in gp,rp,ip,zs and detected an on-time 26.62, 27.11, 25.42, 24.92 ppt event using an uncontaminated 3.04"" target aperture. On hold awaiting validation or confirmation interest. No more SG1 observations needed at this time.""",19460,,,VPC+,2,,,,,
